Date,Trap,Species,Address,Block,Street,Latitude,Longitude,AddressAccuracy,NumMosquitos,NumTrapGroups,WnvPresent,NumWnvPresent
2009-07-10,T054,CULEX RESTUANS,"2200 North Cannon Drive, Chicago, IL 60614, USA",22, N CANNON DR,41.921965,-87.632085,8,7.5,2,0,0
2009-07-10,T061,CULEX PIPIENS/RESTUANS,"2200 West 51st Street, Chicago, IL 60609, USA",22, W 51ST ST,41.801179,-87.679447,8,3.0,1,0,0
2009-07-10,T063,CULEX PIPIENS/RESTUANS,"3700 South Pulaski Road, Chicago, IL 60623, USA",37, S PULASKI RD,41.82561,-87.726549,9,10.0,1,0,0
2009-07-10,T063,CULEX RESTUANS,"3700 South Pulaski Road, Chicago, IL 60623, USA",37, S PULASKI RD,41.82561,-87.726549,9,1.0,1,0,0
2009-07-10,T065,CULEX PIPIENS/RESTUANS,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",52, W 63RD ST,41.778297,-87.752411,9,1.0,1,0,0
2009-07-10,T066,CULEX PIPIENS/RESTUANS,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",67, S KEDZIE AVE,41.77166,-87.703047,8,43.0,2,0,0
2009-07-10,T069,CULEX PIPIENS/RESTUANS,"2200 West 69th Street, Chicago, IL 60636, USA",22, W 69TH ST,41.768388,-87.678649,8,4.0,1,0,0
2009-07-10,T069,CULEX RESTUANS,"2200 West 69th Street, Chicago, IL 60636, USA",22, W 69TH ST,41.768388,-87.678649,8,1.0,1,0,0
2009-07-10,T073,CULEX PIPIENS,"1000 East 67th Street, Chicago, IL 60637, USA",10, E 67TH ST,41.773215,-87.60088,8,4.0,1,0,0
2009-07-10,T073,CULEX PIPIENS/RESTUANS,"1000 East 67th Street, Chicago, IL 60637, USA",10, E 67TH ST,41.773215,-87.60088,8,1.0,1,0,0
2009-07-10,T073,CULEX RESTUANS,"1000 East 67th Street, Chicago, IL 60637, USA",10, E 67TH ST,41.773215,-87.60088,8,5.0,1,0,0
2009-07-10,T074,CULEX PIPIENS,"3900 South Ashland Avenue, Chicago, IL 60609, USA",39, S ASHLAND AVE,41.822536,-87.666343,9,1.0,1,0,0
2009-07-10,T074,CULEX PIPIENS/RESTUANS,"3900 South Ashland Avenue, Chicago, IL 60609, USA",39, S ASHLAND AVE,41.822536,-87.666343,9,3.0,1,0,0
2009-07-10,T074,CULEX RESTUANS,"3900 South Ashland Avenue, Chicago, IL 60609, USA",39, S ASHLAND AVE,41.822536,-87.666343,9,2.0,1,0,0
2009-07-10,T079,CULEX PIPIENS/RESTUANS,"7100 South South Shore Drive, Chicago, IL 60649, USA",71, S SOUTH SHORE DR,41.766202,-87.562889,9,1.0,1,0,0
2009-07-10,T080,CULEX PIPIENS/RESTUANS,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",77, S EBERHART AVE,41.754676,-87.612922,9,4.0,1,0,0
2009-07-10,T080,CULEX RESTUANS,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",77, S EBERHART AVE,41.754676,-87.612922,9,1.0,1,0,0
2009-07-10,T081,CULEX PIPIENS/RESTUANS,"4000 South Dearborn Street, Chicago, IL 60609, USA",40, S DEARBORN ST,41.821582,-87.627796,9,1.0,1,0,0
2009-07-10,T082,CULEX PIPIENS/RESTUANS,"5000 South Union Avenue, Chicago, IL 60609, USA",50, S UNION AVE,41.803423,-87.642984,8,5.0,1,0,0
2009-07-10,T082,CULEX RESTUANS,"5000 South Union Avenue, Chicago, IL 60609, USA",50, S UNION AVE,41.803423,-87.642984,8,1.0,1,0,0
2009-07-10,T090,CULEX PIPIENS,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,41.868077,-87.666901,9,1.0,1,0,0
2009-07-10,T090,CULEX PIPIENS/RESTUANS,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,41.868077,-87.666901,9,38.0,1,0,0
2009-07-10,T090,CULEX RESTUANS,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,41.868077,-87.666901,9,19.0,1,0,0
2009-07-10,T095,CULEX PIPIENS/RESTUANS,"3300 West 104th Street, Chicago, IL 60655, USA",33, W 104TH ST,41.704336,-87.703736,8,21.0,1,0,0
2009-07-10,T095,CULEX RESTUANS,"3300 West 104th Street, Chicago, IL 60655, USA",33, W 104TH ST,41.704336,-87.703736,8,3.0,1,0,0
2009-07-10,T114,CULEX PIPIENS,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",52, S KOLMAR,41.798697,-87.736812,8,1.0,1,0,0
2009-07-10,T114,CULEX PIPIENS/RESTUANS,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",52, S KOLMAR,41.798697,-87.736812,8,15.0,1,0,0
2009-07-10,T114,CULEX RESTUANS,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",52, S KOLMAR,41.798697,-87.736812,8,1.0,1,0,0
2009-07-10,T135,CULEX RESTUANS,"4200 West 127th Street, Alsip, IL 60803, USA",42, W 127TH PL,41.662014,-87.724608,8,42.0,1,0,0
2009-07-10,T144,CULEX PIPIENS/RESTUANS,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",33, N RUTHERFORD AVE,41.94016,-87.794896,9,5.0,1,0,0
2009-07-10,T144,CULEX RESTUANS,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",33, N RUTHERFORD AVE,41.94016,-87.794896,9,2.0,1,0,0
2009-07-10,T147,CULEX PIPIENS/RESTUANS,"2800 North Francisco Avenue, Chicago, IL 60618, USA",28, N FRANCISCO AVE,41.932094,-87.700117,8,13.0,1,0,0
2009-07-10,T147,CULEX RESTUANS,"2800 North Francisco Avenue, Chicago, IL 60618, USA",28, N FRANCISCO AVE,41.932094,-87.700117,8,6.0,1,0,0
2009-07-10,T148,CULEX PIPIENS,"7500 North Oakley Avenue, Chicago, IL 60645, USA",75, N OAKLEY AVE,42.01743,-87.687769,8,2.0,1,0,0
2009-07-10,T148,CULEX PIPIENS/RESTUANS,"7500 North Oakley Avenue, Chicago, IL 60645, USA",75, N OAKLEY AVE,42.01743,-87.687769,8,5.0,1,0,0
2009-07-10,T148,CULEX RESTUANS,"7500 North Oakley Avenue, Chicago, IL 60645, USA",75, N OAKLEY AVE,42.01743,-87.687769,8,1.0,1,0,0
2009-07-10,T151,CULEX PIPIENS,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,41.916265,-87.800515,8,1.0,1,0,0
2009-07-10,T151,CULEX PIPIENS/RESTUANS,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,41.916265,-87.800515,8,15.0,1,0,0
2009-07-10,T151,CULEX RESTUANS,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,41.916265,-87.800515,8,8.0,1,0,0
2009-07-10,T152,CULEX PIPIENS/RESTUANS,"2500 South Millard Avenue, Chicago, IL 60623, USA",25, S MILLARD AVE,41.846075,-87.716277,9,5.0,1,0,0
2009-07-10,T152,CULEX RESTUANS,"2500 South Millard Avenue, Chicago, IL 60623, USA",25, S MILLARD AVE,41.846075,-87.716277,9,2.0,1,0,0
2009-07-10,T153,CULEX PIPIENS,"1500 North Long Avenue, Chicago, IL 60651, USA",15, N LONG AVE,41.907645,-87.760886,8,1.0,1,0,0
2009-07-10,T153,CULEX PIPIENS/RESTUANS,"1500 North Long Avenue, Chicago, IL 60651, USA",15, N LONG AVE,41.907645,-87.760886,8,4.0,1,0,0
2009-07-10,T153,CULEX RESTUANS,"1500 North Long Avenue, Chicago, IL 60651, USA",15, N LONG AVE,41.907645,-87.760886,8,1.0,1,0,0
2009-07-10,T158,CULEX PIPIENS/RESTUANS,"3500 West 116th Street, Chicago, IL 60655, USA",35, W 116TH ST,41.682587,-87.707973,9,50.0,1,0,0
2009-07-10,T218,CULEX PIPIENS/RESTUANS,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",37, N KEDVALE AVE,41.948167,-87.730698,8,16.0,1,0,0
2009-07-10,T218,CULEX RESTUANS,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",37, N KEDVALE AVE,41.948167,-87.730698,8,10.0,1,0,0
2009-07-10,T220,CULEX PIPIENS,"4500 North Campbell Avenue, Chicago, IL 60625, USA",45, N CAMPBELL AVE,41.963976,-87.69181,9,4.0,1,0,0
2009-07-10,T220,CULEX PIPIENS/RESTUANS,"4500 North Campbell Avenue, Chicago, IL 60625, USA",45, N CAMPBELL AVE,41.963976,-87.69181,9,10.0,1,0,0
2009-07-10,T220,CULEX RESTUANS,"4500 North Campbell Avenue, Chicago, IL 60625, USA",45, N CAMPBELL AVE,41.963976,-87.69181,9,3.0,1,0,0
2009-07-13,T047,CULEX PIPIENS,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,41.868142,-87.696269,9,1.0,1,0,0
2009-07-13,T047,CULEX RESTUANS,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,41.868142,-87.696269,9,6.0,1,0,0
2009-07-13,T089,CULEX PIPIENS,"South Vincennes Avenue, Chicago, IL, USA",10, S VINCENNES,41.723195,-87.64997,5,2.0,1,0,0
2009-07-13,T089,CULEX PIPIENS/RESTUANS,"South Vincennes Avenue, Chicago, IL, USA",10, S VINCENNES,41.723195,-87.64997,5,13.0,1,0,0
2009-07-13,T089,CULEX RESTUANS,"South Vincennes Avenue, Chicago, IL, USA",10, S VINCENNES,41.723195,-87.64997,5,3.5,2,0,0
2009-07-13,T094,CULEX PIPIENS,"1700 West 95th Street, Chicago, IL 60643, USA",17, W 95TH ST,41.720848,-87.666014,9,1.0,1,0,0
2009-07-13,T094,CULEX PIPIENS/RESTUANS,"1700 West 95th Street, Chicago, IL 60643, USA",17, W 95TH ST,41.720848,-87.666014,9,34.0,1,0,0
2009-07-13,T094,CULEX RESTUANS,"1700 West 95th Street, Chicago, IL 60643, USA",17, W 95TH ST,41.720848,-87.666014,9,1.0,1,0,0
2009-07-13,T102,CULEX PIPIENS,"South Cottage Grove Avenue, Chicago, IL, USA",10, S COTTAGE GROVE,41.750498,-87.605294,5,1.0,1,0,0
2009-07-13,T102,CULEX PIPIENS/RESTUANS,"South Cottage Grove Avenue, Chicago, IL, USA",10, S COTTAGE GROVE,41.750498,-87.605294,5,31.0,1,0,0
2009-07-13,T102,CULEX RESTUANS,"South Cottage Grove Avenue, Chicago, IL, USA",10, S COTTAGE GROVE,41.750498,-87.605294,5,2.0,1,0,0
2009-07-13,T115,CULEX PIPIENS,"South Doty Avenue, Chicago, IL, USA",12, S DOTY AVE,41.673408,-87.599862,5,2.0,1,0,0
2009-07-13,T115,CULEX PIPIENS/RESTUANS,"South Doty Avenue, Chicago, IL, USA",12, S DOTY AVE,41.673408,-87.599862,5,49.6,5,0,0
2009-07-13,T115,CULEX RESTUANS,"South Doty Avenue, Chicago, IL, USA",12, S DOTY AVE,41.673408,-87.599862,5,19.0,1,0,0
2009-07-13,T135,CULEX PIPIENS,"4200 West 127th Street, Alsip, IL 60803, USA",42, W 127TH PL,41.662014,-87.724608,8,4.5,2,0,0
2009-07-13,T135,CULEX PIPIENS/RESTUANS,"4200 West 127th Street, Alsip, IL 60803, USA",42, W 127TH PL,41.662014,-87.724608,8,46.75,8,0,0
2009-07-13,T138,CULEX PIPIENS/RESTUANS,"South Stony Island Avenue, Chicago, IL, USA",10, S STONY ISLAND AVE,41.726465,-87.585413,5,10.0,1,0,0
2009-07-13,T138,CULEX RESTUANS,"South Stony Island Avenue, Chicago, IL, USA",10, S STONY ISLAND AVE,41.726465,-87.585413,5,9.0,1,0,0
2009-07-13,T138,CULEX TERRITANS,"South Stony Island Avenue, Chicago, IL, USA",10, S STONY ISLAND AVE,41.726465,-87.585413,5,1.0,1,0,0
2009-07-13,T158,CULEX PIPIENS,"3500 West 116th Street, Chicago, IL 60655, USA",35, W 116TH ST,41.682587,-87.707973,9,3.0,1,0,0
2009-07-13,T158,CULEX PIPIENS/RESTUANS,"3500 West 116th Street, Chicago, IL 60655, USA",35, W 116TH ST,41.682587,-87.707973,9,18.0,1,0,0
2009-07-13,T158,CULEX RESTUANS,"3500 West 116th Street, Chicago, IL 60655, USA",35, W 116TH ST,41.682587,-87.707973,9,9.0,1,0,0
2009-07-13,T159,CULEX PIPIENS,"8900 South Carpenter Street, Chicago, IL 60620, USA",89, S CARPENTER ST,41.732984,-87.649642,8,1.0,1,0,0
2009-07-13,T159,CULEX PIPIENS/RESTUANS,"8900 South Carpenter Street, Chicago, IL 60620, USA",89, S CARPENTER ST,41.732984,-87.649642,8,43.333333333333336,3,0,0
2009-07-13,T159,CULEX RESTUANS,"8900 South Carpenter Street, Chicago, IL 60620, USA",89, S CARPENTER ST,41.732984,-87.649642,8,13.0,1,0,0
2009-07-13,T160,CULEX PIPIENS,"1100 North Artesian Avenue, Chicago, IL 60622, USA",11, S ARTESIAN AVE,41.903002,-87.688267,8,1.0,1,0,0
2009-07-13,T160,CULEX PIPIENS/RESTUANS,"1100 North Artesian Avenue, Chicago, IL 60622, USA",11, S ARTESIAN AVE,41.903002,-87.688267,8,38.0,1,0,0
2009-07-13,T160,CULEX RESTUANS,"1100 North Artesian Avenue, Chicago, IL 60622, USA",11, S ARTESIAN AVE,41.903002,-87.688267,8,5.0,1,0,0
2009-07-13,T200,CULEX PIPIENS,"South Torrence Avenue, Chicago, IL, USA",13, S TORRENCE AVE,41.678618,-87.559308,5,2.0,1,0,0
2009-07-13,T200,CULEX PIPIENS/RESTUANS,"South Torrence Avenue, Chicago, IL, USA",13, S TORRENCE AVE,41.678618,-87.559308,5,28.0,2,0,0
2009-07-13,T200,CULEX RESTUANS,"South Torrence Avenue, Chicago, IL, USA",13, S TORRENCE AVE,41.678618,-87.559308,5,5.0,1,0,0
2009-07-13,T209,CULEX PIPIENS/RESTUANS,"South Brandon Avenue, Chicago, IL 60617, USA",13, S BRANDON,41.740641,-87.546587,5,19.0,1,0,0
2009-07-13,T209,CULEX RESTUANS,"South Brandon Avenue, Chicago, IL 60617, USA",13, S BRANDON,41.740641,-87.546587,5,3.0,1,0,0
2009-07-13,T212,CULEX PIPIENS/RESTUANS,"3700 118th Street, Chicago, IL 60617, USA",37, E 118TH ST,41.680946,-87.535198,8,45.0,1,0,0
2009-07-13,T212,CULEX RESTUANS,"3700 118th Street, Chicago, IL 60617, USA",37, E 118TH ST,41.680946,-87.535198,8,13.0,1,0,0
2009-07-13,T221,CULEX PIPIENS/RESTUANS,"4000 East 130th Street, Chicago, IL 60633, USA",40, E 130TH ST,41.659112,-87.538693,8,11.5,2,0,0
2009-07-13,T221,CULEX RESTUANS,"4000 East 130th Street, Chicago, IL 60633, USA",40, E 130TH ST,41.659112,-87.538693,8,2.0,1,0,0
2009-07-13,T900,CULEX PIPIENS,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,41.974689,-87.890615,9,4.0,1,0,0
2009-07-13,T900,CULEX PIPIENS/RESTUANS,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,41.974689,-87.890615,9,13.714285714285714,7,0,0
2009-07-13,T900,CULEX RESTUANS,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,41.974689,-87.890615,9,14.666666666666666,6,0,0
2009-07-13,T903,CULEX PIPIENS,"Ohare Court, Bensenville, IL 60106, USA",10, W OHARE,41.957799,-87.930995,5,4.0,1,0,0
2009-07-13,T903,CULEX PIPIENS/RESTUANS,"Ohare Court, Bensenville, IL 60106, USA",10, W OHARE,41.957799,-87.930995,5,10.0,1,0,0
2009-07-13,T903,CULEX RESTUANS,"Ohare Court, Bensenville, IL 60106, USA",10, W OHARE,41.957799,-87.930995,5,10.0,1,0,0
2009-07-17,T002,CULEX PIPIENS,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,41.95469,-87.800991,9,3.0,1,0,0
2009-07-17,T002,CULEX PIPIENS/RESTUANS,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,41.95469,-87.800991,9,48.0,2,0,0
2009-07-17,T002,CULEX RESTUANS,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",41, N OAK PARK AVE,41.95469,-87.800991,9,14.0,1,0,0
2009-07-17,T003,CULEX PIPIENS/RESTUANS,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,41.964242,-87.757639,8,1.0,1,0,0
2009-07-17,T003,CULEX RESTUANS,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,41.964242,-87.757639,8,2.0,1,0,0
2009-07-17,T008,CULEX PIPIENS,"7000 North Moselle Avenue, Chicago, IL 60646, USA",70, N MOSELL AVE,42.008314,-87.777921,9,1.0,1,0,0
2009-07-17,T008,CULEX PIPIENS/RESTUANS,"7000 North Moselle Avenue, Chicago, IL 60646, USA",70, N MOSELL AVE,42.008314,-87.777921,9,28.5,2,0,0
2009-07-17,T008,CULEX RESTUANS,"7000 North Moselle Avenue, Chicago, IL 60646, USA",70, N MOSELL AVE,42.008314,-87.777921,9,6.0,1,0,0
2009-07-17,T0092,CULEX PIPIENS,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,41.992478,-87.862995,8,2.0,1,0,0
2009-07-17,T0092,CULEX PIPIENS/RESTUANS,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,41.992478,-87.862995,8,50.0,2,0,0
2009-07-17,T0092,CULEX RESTUANS,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,41.992478,-87.862995,8,10.0,1,0,0
2009-07-17,T011,CULEX PIPIENS/RESTUANS,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,41.944869,-87.832763,8,29.0,1,0,0
2009-07-17,T011,CULEX RESTUANS,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,41.944869,-87.832763,8,3.0,1,0,0
2009-07-17,T012,CULEX PIPIENS/RESTUANS,"6100 North Lemont Avenue, Chicago, IL 60646, USA",61, N LEMONT AVE,41.991429,-87.747113,8,6.0,1,0,0
2009-07-17,T012,CULEX RESTUANS,"6100 North Lemont Avenue, Chicago, IL 60646, USA",61, N LEMONT AVE,41.991429,-87.747113,8,1.0,1,0,0
2009-07-17,T016,CULEX PIPIENS/RESTUANS,"7200 North Oketo Avenue, Chicago, IL 60631, USA",72, N OKETO AVE,42.011601,-87.811506,8,14.0,1,0,0
2009-07-17,T016,CULEX RESTUANS,"7200 North Oketo Avenue, Chicago, IL 60631, USA",72, N OKETO AVE,42.011601,-87.811506,8,1.0,1,0,0
2009-07-17,T018,CULEX PIPIENS/RESTUANS,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",12, W GREENLEAF AVE,42.010412,-87.66214,8,1.0,1,0,0
2009-07-17,T028,CULEX PIPIENS,"5800 North Western Avenue, Chicago, IL 60659, USA",58, N WESTERN AVE,41.986921,-87.689778,9,1.0,1,0,0
2009-07-17,T028,CULEX PIPIENS/RESTUANS,"5800 North Western Avenue, Chicago, IL 60659, USA",58, N WESTERN AVE,41.986921,-87.689778,9,1.0,1,0,0
2009-07-17,T028,CULEX RESTUANS,"5800 North Western Avenue, Chicago, IL 60659, USA",58, N WESTERN AVE,41.986921,-87.689778,9,37.0,1,0,0
2009-07-17,T030,CULEX PIPIENS/RESTUANS,"1000 North Central Park Avenue, Chicago, IL 60651, USA",10, N CENTRAL PARK DR,41.89923,-87.716788,9,6.0,1,0,0
2009-07-17,T030,CULEX RESTUANS,"1000 North Central Park Avenue, Chicago, IL 60651, USA",10, N CENTRAL PARK DR,41.89923,-87.716788,9,1.0,1,0,0
2009-07-17,T031,CULEX PIPIENS,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,41.801498,-87.763416,9,4.0,1,0,0
2009-07-17,T031,CULEX PIPIENS/RESTUANS,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,41.801498,-87.763416,9,33.5,2,0,0
2009-07-17,T031,CULEX RESTUANS,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,41.801498,-87.763416,9,31.0,1,0,0
2009-07-17,T039,CULEX PIPIENS/RESTUANS,"1700 North Pulaski Road, Chicago, IL 60639, USA",17, N PULASKI RD,41.911824,-87.726737,9,3.0,1,0,0
2009-07-17,T043,CULEX PIPIENS,"3000 West 18th Street, Chicago, IL 60608, USA",30, W 18TH ST,41.857402,-87.694991,8,2.0,1,0,0
2009-07-17,T043,CULEX PIPIENS/RESTUANS,"3000 West 18th Street, Chicago, IL 60608, USA",30, W 18TH ST,41.857402,-87.694991,8,2.0,1,0,0
2009-07-17,T043,CULEX RESTUANS,"3000 West 18th Street, Chicago, IL 60608, USA",30, W 18TH ST,41.857402,-87.694991,8,1.0,1,0,0
2009-07-17,T046,CULEX PIPIENS,"2500 West Grand Avenue, Chicago, IL 60654, USA",25, W GRAND AVE,41.891118,-87.654491,8,1.0,1,0,0
2009-07-17,T046,CULEX PIPIENS/RESTUANS,"2500 West Grand Avenue, Chicago, IL 60654, USA",25, W GRAND AVE,41.891118,-87.654491,8,9.0,1,0,0
2009-07-17,T046,CULEX RESTUANS,"2500 West Grand Avenue, Chicago, IL 60654, USA",25, W GRAND AVE,41.891118,-87.654491,8,9.0,1,0,0
2009-07-17,T046,CULEX SALINARIUS,"2500 West Grand Avenue, Chicago, IL 60654, USA",25, W GRAND AVE,41.891118,-87.654491,8,1.0,1,0,0
2009-07-17,T047,CULEX PIPIENS,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,41.868142,-87.696269,9,2.0,1,0,0
2009-07-17,T047,CULEX PIPIENS/RESTUANS,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,41.868142,-87.696269,9,5.0,1,0,0
2009-07-17,T047,CULEX RESTUANS,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,41.868142,-87.696269,9,5.0,1,0,0
2009-07-17,T048,CULEX PIPIENS/RESTUANS,"1100 Roosevelt Road, Chicago, IL 60608, USA",11, W ROOSEVELT,41.867108,-87.654224,8,26.0,1,0,0
2009-07-17,T048,CULEX RESTUANS,"1100 Roosevelt Road, Chicago, IL 60608, USA",11, W ROOSEVELT,41.867108,-87.654224,8,11.0,1,0,0
2009-07-17,T049,CULEX PIPIENS/RESTUANS,"1100 West Chicago Avenue, Chicago, IL 60642, USA",11, W CHICAGO,41.896282,-87.655232,8,1.0,1,0,0
2009-07-17,T049,CULEX RESTUANS,"1100 West Chicago Avenue, Chicago, IL 60642, USA",11, W CHICAGO,41.896282,-87.655232,8,2.0,1,0,0
2009-07-17,T054,CULEX PIPIENS,"2200 North Cannon Drive, Chicago, IL 60614, USA",22, N CANNON DR,41.921965,-87.632085,8,4.0,1,0,0
2009-07-17,T054,CULEX PIPIENS/RESTUANS,"2200 North Cannon Drive, Chicago, IL 60614, USA",22, N CANNON DR,41.921965,-87.632085,8,4.5,2,0,0
2009-07-17,T054,CULEX RESTUANS,"2200 North Cannon Drive, Chicago, IL 60614, USA",22, N CANNON DR,41.921965,-87.632085,8,5.5,2,0,0
2009-07-17,T054,CULEX SALINARIUS,"2200 North Cannon Drive, Chicago, IL 60614, USA",22, N CANNON DR,41.921965,-87.632085,8,1.0,1,0,0
2009-07-17,T061,CULEX PIPIENS/RESTUANS,"2200 West 51st Street, Chicago, IL 60609, USA",22, W 51ST ST,41.801179,-87.679447,8,2.0,1,0,0
2009-07-17,T062,CULEX PIPIENS/RESTUANS,"3500 West 51st Street, Chicago, IL 60632, USA",35, W 51ST ST,41.800737,-87.71188,8,5.0,1,0,0
2009-07-17,T062,CULEX RESTUANS,"3500 West 51st Street, Chicago, IL 60632, USA",35, W 51ST ST,41.800737,-87.71188,8,4.0,1,0,0
2009-07-17,T063,CULEX PIPIENS,"3700 South Pulaski Road, Chicago, IL 60623, USA",37, S PULASKI RD,41.82561,-87.726549,9,1.0,1,0,0
2009-07-17,T063,CULEX RESTUANS,"3700 South Pulaski Road, Chicago, IL 60623, USA",37, S PULASKI RD,41.82561,-87.726549,9,2.0,1,0,0
2009-07-17,T063,CULEX SALINARIUS,"3700 South Pulaski Road, Chicago, IL 60623, USA",37, S PULASKI RD,41.82561,-87.726549,9,1.0,1,0,0
2009-07-17,T065,CULEX RESTUANS,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",52, W 63RD ST,41.778297,-87.752411,9,1.0,1,0,0
2009-07-17,T066,CULEX PIPIENS/RESTUANS,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",67, S KEDZIE AVE,41.77166,-87.703047,8,10.0,1,0,0
2009-07-17,T069,CULEX PIPIENS/RESTUANS,"2200 West 69th Street, Chicago, IL 60636, USA",22, W 69TH ST,41.768388,-87.678649,8,1.0,1,0,0
2009-07-17,T069,CULEX RESTUANS,"2200 West 69th Street, Chicago, IL 60636, USA",22, W 69TH ST,41.768388,-87.678649,8,1.0,1,0,0
2009-07-17,T073,CULEX PIPIENS,"1000 East 67th Street, Chicago, IL 60637, USA",10, E 67TH ST,41.773215,-87.60088,8,1.0,1,0,0
2009-07-17,T073,CULEX PIPIENS/RESTUANS,"1000 East 67th Street, Chicago, IL 60637, USA",10, E 67TH ST,41.773215,-87.60088,8,11.0,1,0,0
2009-07-17,T073,CULEX RESTUANS,"1000 East 67th Street, Chicago, IL 60637, USA",10, E 67TH ST,41.773215,-87.60088,8,4.0,1,0,0
2009-07-17,T074,CULEX PIPIENS/RESTUANS,"3900 South Ashland Avenue, Chicago, IL 60609, USA",39, S ASHLAND AVE,41.822536,-87.666343,9,14.0,1,0,0
2009-07-17,T074,CULEX RESTUANS,"3900 South Ashland Avenue, Chicago, IL 60609, USA",39, S ASHLAND AVE,41.822536,-87.666343,9,2.0,1,0,0
2009-07-17,T079,CULEX PIPIENS/RESTUANS,"7100 South South Shore Drive, Chicago, IL 60649, USA",71, S SOUTH SHORE DR,41.766202,-87.562889,9,1.0,1,0,0
2009-07-17,T080,CULEX PIPIENS/RESTUANS,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",77, S EBERHART AVE,41.754676,-87.612922,9,3.0,1,0,0
2009-07-17,T080,CULEX RESTUANS,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",77, S EBERHART AVE,41.754676,-87.612922,9,4.0,1,0,0
2009-07-17,T081,CULEX PIPIENS/RESTUANS,"4000 South Dearborn Street, Chicago, IL 60609, USA",40, S DEARBORN ST,41.821582,-87.627796,9,3.0,1,0,0
2009-07-17,T082,CULEX PIPIENS/RESTUANS,"5000 South Union Avenue, Chicago, IL 60609, USA",50, S UNION AVE,41.803423,-87.642984,8,7.0,1,0,0
2009-07-17,T082,CULEX RESTUANS,"5000 South Union Avenue, Chicago, IL 60609, USA",50, S UNION AVE,41.803423,-87.642984,8,2.0,1,0,0
2009-07-17,T083,CULEX PIPIENS/RESTUANS,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",79, S CHICAGO AVE,41.754292,-87.590773,9,2.0,1,0,0
2009-07-17,T089,CULEX PIPIENS/RESTUANS,"South Vincennes Avenue, Chicago, IL, USA",10, S VINCENNES,41.723195,-87.64997,5,2.0,1,0,0
2009-07-17,T090,CULEX PIPIENS/RESTUANS,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,41.868077,-87.666901,9,23.0,1,0,0
